Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_per_capita_growth,region_economic_weight,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_rolling_mean_3y,gdp_ppp_2017_rolling_std_3y,gdp_ppp_2017_deviation,gdp_ppp/capita_2017_log,gdp_ppp/capita_2017_squared,gdp_ppp/capita_2017_growth,gdp_ppp/capita_2017_rolling_mean_3y,gdp_ppp/capita_2017_rolling_std_3y,gdp_ppp/capita_2017_deviation,population_log,population_squared,population_growth,population_rolling_mean_3y,population_rolling_std_3y,population_deviation,gdp_per_capita_acceleration,MSW,MSW_log
2017,Lithuania,2828403,95492177900.25,33761.87,Europe & Central Asia,High income,0.0575105400647752,0.8869433565758033,25.28231017428536,9.118756040132996e+21,0.0251882827306864,92127833306.19331,3123227747.1058464,1.4948467176150932,10.427116956944932,1139863865.8969002,0.0382981768038452,32145.29,1518.7770120395492,1.682333519249292,14.855223152938349,7999863530409,-0.0126265529741024,2867181.333333333,38264.29944913899,-1.6270158852604408,0.2813338144105619,1286000.0,14.067047961384375
2018,Lithuania,2801543,99305476902.73,35446.71,Europe & Central Asia,High income,0.0499036338923168,0.8906591998543057,25.32146656159972,9.86157774287864e+21,0.0428259695120789,95456077958.55331,3867575275.8895183,1.5728699128728971,10.475813931848345,1256469249.8241,0.0575105400647752,33711.46,1760.996218933964,1.7412037616283456,14.845681251735996,7848643180849,-0.0138859108628279,2832725.6666666665,33553.48597885738,-1.5939015793942544,0.5016521637395808,1301000.0,14.078644526133855
1995,Luxembourg,408625,32844921027.4,80379.13,Europe & Central Asia,High income,0.0001730848245049,0.9664779907748432,24.215062958915908,1.0787888372961428e+21,0.0382092019538364,32138504596.253338,854001932.7646196,1.111272328326966,11.294522285319625,6460804539.556901,0.0241662558883186,79737.75666666667,1098.8667967654485,0.9270083630974348,12.920555591255086,166974390625,0.0137115541857979,403008.3333333333,5575.467095529612,1.3623826733800115,-0.1403657693156674,240000.0,12.388398368982116
1996,Luxembourg,414225,33304117487.14,80401.03,Europe & Central Asia,High income,0.0002724587837663,0.9674450819181462,24.22894687458148,1.1091642415972245e+21,0.014321999890013,32843398866.47,461481583.9121542,1.091313128781264,11.294794703604532,6464325625.0609,0.0001730848245049,80381.79333333333,18.052950827344432,0.8172841610633267,12.934166997581483,171582350625,0.0141465533287832,408591.6666666667,5650.073745831412,1.4124128840045926,-0.9928377475888344,242000.0,12.396697137361691
1997,Luxembourg,419450,35109145135.08,83702.81,Europe & Central Asia,High income,0.0410663893236193,0.969028925765828,24.28172747866969,1.2326520721161118e+21,0.0139807448267854,33752727883.20667,1196919449.2713938,1.454122401738067,11.335039775154838,7006160401.8961,0.0002724587837663,81494.32333333332,1912.6369023245384,1.3802949723203632,12.946701992345982,175938302500,0.0137044967880086,414100.0,5413.582455269338,1.4333918914172037,0.574134442725577,253000.0,12.441148720271016
1998,Luxembourg,424700,37452509306.82,88185.8,Europe & Central Asia,High income,0.0535584169754874,0.9710707962016588,24.34633954887911,1.4026904533774387e+21,0.054198332942976,35288590643.013336,2080009420.68421,1.7220042179113646,11.387212570930782,7776735321.64,0.0410663893236193,84096.54666666666,3907.2922094762375,1.7845484944915453,12.95914067090184,180370090000,0.0126139175568833,419458.3333333333,5237.504972153573,1.4565064274985815,149.7251436563511,266000.0,12.491255347155263
1999,Luxembourg,430475,40514319942.47,94115.38,Europe & Central Asia,High income,0.0672396236128718,0.9738795862193852,24.424921327415746,1.6414101204008223e+21,0.0667451218969892,37691991461.456665,2710533610.0854588,1.911343003572045,11.452287380563174,8857704752.544401,0.0535584169754874,88667.99666666666,5223.005717040122,2.015245630358076,12.972646852166962,185308725625,0.0125163905113838,424875.0,5514.58293980607,1.4988121001512502,0.3041910393783578,278000.0,12.535379989788607
2000,Luxembourg,436300,43325256229.73,99301.53,Europe & Central Asia,High income,0.0551041710717206,0.9776004320164318,24.492001586684776,1.8770778273717585e+21,0.0817518156278103,40430695159.67333,2937266404.901078,1.9287595392112644,11.505926328057136,9860793860.3409,0.0672396236128718,93867.57,5562.006895474018,2.0062718068220646,12.98608765110999,190357690000,0.0135978337650106,430491.6666666667,5800.017959742315,1.5306188022178742,0.2554445670723606,285000.0,12.560247968016562
2001,Luxembourg,441525,44657228410.59,101143.15,Europe & Central Asia,High income,0.0185457364050685,0.9815018064961468,24.5222820216832,1.9942680493156063e+21,0.0693813024938221,42832268194.263336,2114994218.9377167,1.7605107979905288,11.524302006024724,10229936791.9225,0.0551041710717206,98186.68666666666,3644.110939122732,1.7751425679892563,12.99799218743942,194944325625,0.013531563970033,436100.0,5527.714265408442,1.5324408724338547,-0.180480673286043,285000.0,12.560247968016562
2002,Luxembourg,446175,46097610202.69,103317.33,Europe & Central Asia,High income,0.0214960677020639,0.9850346732981592,24.55402694620596,2.124989666399149e+21,0.0307435499930404,44693364947.670006,1386530210.5726964,1.678925172622742,11.545570083703227,10674470678.3289,0.0185457364050685,101254.00333333334,2010.193711097024,1.6694537535923537,13.008468771994748,199072130625,0.0119757047902819,441333.3333333333,4940.289296522359,1.517797201722208,-0.6634422395914388,291000.0,12.581081982573842
2003,Luxembourg,451630,47305081129.95,104743.0,Europe & Central Asia,High income,0.0137989435073477,0.9879076289209098,24.579883550162123,2.2377707007111515e+21,0.0322541689971613,46019973247.743324,1325632538.9924052,1.6051935523910246,11.559274556907589,10971096049.0,0.0214960677020639,103067.82666666666,1812.848294986113,1.5580783422638913,13.02062075372012,203969656900,0.0105316799728214,446443.3333333333,5057.8412720580245,1.5386995356139994,0.1590840736951853,306000.0,12.631343648903034
2004,Luxembourg,458095,49306980746.23,107634.84,Europe & Central Asia,High income,0.0276089094259281,0.9901841502511196,24.621331505278,2.4311783503090963e+21,0.0261937857939007,47569890692.956665,1620989790.19926,1.6411789343860097,11.58650895675102,11585258781.8256,0.0137989435073477,105231.72333333331,2199.854773032544,1.578285714199953,13.034834048118746,209851029025,0.0122261444500475,451966.6666666667,5967.127309965284,1.5871810431119218,-0.3580712668660372,311000.0,12.647551406590283
2005,Luxembourg,465158,50531211320.23,108632.36,Europe & Central Asia,High income,0.0092676311870767,0.9917208375307716,24.64585702828093,2.553403317489741e+21,0.0423189130736434,49047757732.136665,1628611810.5415936,1.5897826237439765,11.595733821631583,11800989639.1696,0.0276089094259281,107003.39999999998,2020.1033779489555,1.4799603754293773,13.05013456160675,216371964964,0.0143148152248522,458294.3333333333,6766.202504605781,1.6389013595315751,1.000798786604696,313000.0,12.653961664405363
2006,Luxembourg,472637,53571530313.67,113346.04,Europe & Central Asia,High income,0.0433911221297225,0.9936898507104912,24.70428361306688,2.8699088601484634e+21,0.0248287474810269,51136574126.71,2195778642.9624343,1.7243518705774266,11.63820954178791,12847324783.6816,0.0092676311870767,109871.08,3050.454357763909,1.6290030967040718,13.06608504676576,223385733769,0.0154181992818083,465296.6666666667,7271.991634575326,1.6856906054363952,-0.6643246191255463,323000.0,12.685410698175234
2007,Luxembourg,479993,57910110485.54,120647.82,Europe & Central Asia,High income,0.0644202479416131,0.9964107619131072,24.78215782608317,3.35358089644745e+21,0.0601671504404013,54004284039.81333,3708435662.590236,1.9152564752846344,11.700639290648947,14555896470.7524,0.0433911221297225,114208.74,6054.007616480261,1.8627285629505024,13.081528882805948,230393280049,0.0160784077668232,472596.0,7417.584984346326,1.7139334128939914,3.682007867364135,333000.0,12.715900771961074
2008,Luxembourg,488650,57736278119.69,118154.67,Europe & Central Asia,High income,-0.0206646916620624,0.9984587182320972,24.77915154981525,3.3334778111141945e+21,0.0809866760659423,56405972972.96667,2456237633.960629,1.6874273036616048,11.679758271306998,13960526042.8089,0.0644202479416131,117382.84333333334,3711.5744765037934,1.5355835838968552,13.099403812219403,238778822500,0.0155637413067533,480426.6666666667,8015.303633258898,1.7639659490212225,0.4846412072271782,341000.0,12.739640688812674
2009,Luxembourg,497783,55866226614.59,112230.08,Europe & Central Asia,High income,-0.0501426646953522,0.9991493107139268,24.74622585948601,3.121035276152724e+21,-0.0030017619443741,57170871739.94,1133193981.7077043,1.3829385112671837,11.628315239059429,12595590856.8064,-0.0206646916620624,117010.85666666667,4323.866138426856,1.093310417525875,13.117921526976824,247787915089,0.0180356796869953,488808.6666666667,8896.061282013126,1.8072779949180795,-1.3207794493556082,338000.0,12.73080413304066
2010,Luxembourg,506953,57967027793.85,114343.99,Europe & Central Asia,High income,0.0188355029239932,1.0,24.78314019954754,3.360176311252978e+21,-0.0323895402683093,57189844176.043335,1152078096.2120829,1.4629226783622893,11.646975385635848,13074548049.120102,-0.0501426646953522,114909.58,3002.5173943044774,1.155783316070094,13.136175548674087,257001344209,0.0186902691087691,497795.3333333333,9151.506233037982,1.8355707402374355,1.4264898559995154,344000.0,12.748399843328054
2011,Luxembourg,518347,58572376708.37,112998.39,Europe & Central Asia,High income,-0.0117679993500314,0.9999484615144524,24.793529035179382,3.4307233132672047e+21,0.037604135925503,57468543705.60333,1420273520.2038963,1.4112704241360907,11.63513769944982,12768636142.5921,0.0188355029239932,113190.82,1070.012079698579,1.0207543056088495,13.158402110346978,268683612409,0.018421681736821,507694.3333333333,10302.024331816216,1.896256349702814,-1.375638252143771,345000.0,12.75130259456002
2012,Luxembourg,530946,59538763540.58,112137.14,Europe & Central Asia,High income,-0.0076217900095745,0.9986770118000966,24.80989342546553,3.5448643639410987e+21,0.0104429869454896,58692722680.93333,792748812.1851621,1.3989809217297091,11.627486783130262,12574738167.3796,-0.0117679993500314,113159.84,1112.248311979336,0.9273082341045183,13.182417483566477,281903654916,0.0224754563046278,518748.6666666667,12001.542164794211,1.956066934101004,-1.6247775489467298,346000.0,12.754196944209095
2013,Luxembourg,543360,61427208385.88,113050.66,Europe & Central Asia,High income,0.0081464535300259,0.9979053596279148,24.841118707281733,3.773301930082326e+21,0.0164990202979402,59846116211.61001,1452021082.842854,1.4609017875649883,11.635600161366554,12780451726.4356,-0.0076217900095745,112728.73,512.9981328434363,0.9447741301809834,13.205529203063842,295240089600,0.0243061115430396,530884.3333333334,12506.614023521026,1.9892275247990352,-0.3523291612389375,335000.0,12.721888795877376
2014,Luxembourg,556319,63038496898.92,113313.58,Europe & Central Asia,High income,0.0023256830167996,0.9980697505438764,24.867011438619134,3.973852091275146e+21,0.0317179049916427,61334822941.793335,1751694807.2019348,1.4928068006756432,11.637923123644232,12839967412.4164,0.0081464535300259,112833.79333333332,617.4756122586514,0.9249400839694992,13.229098947241688,309490829761,0.0233809087929846,543541.6666666666,12687.475490945108,2.0157376638607576,-2.068837309843535,348000.0,12.759960632315702
2015,Luxembourg,569604,64469334920.61,113182.73,Europe & Central Asia,High income,-0.0011547600914206,0.997893549589376,24.88945552012468,4.156295145105784e+21,0.0262308601575711,62978346735.13666,1521954991.114668,1.5073835635085038,11.63676770650618,12810330370.2529,0.0023256830167996,113182.32333333332,131.46047175566505,0.8848856790279896,13.252698417131263,324448716816,0.0238497497055358,556427.6666666666,13122.337456921823,2.0338924014165083,-0.7145158923170973,346000.0,12.754196944209095
2016,Luxembourg,582014,67678741186.3,116283.7,Europe & Central Asia,High income,0.0273979077903492,0.9983911045084878,24.93803795259298,4.580412008562181e+21,0.022697844842086,65062191001.94334,2376252409.0509434,1.6434396385519543,11.6637967735326,13521898885.69,-0.0011547600914206,114260.00333333334,1753.7934826068663,1.0374678475002337,13.274251499577328,338740296196,0.0238801838513513,569312.3333333334,12849.982814515106,2.0296670611526024,-1.4965251425405828,474000.0,13.06896471037963
2017,Luxembourg,596336,68570197215.64,114985.84,Europe & Central Asia,High income,-0.0111611515629447,0.9988202113732636,24.951123834374467,4.701871946191764e+21,0.0497819043680562,66906091107.51666,2156851640.4430265,1.5995454552477033,11.65257296601462,13221743400.5056,0.0273979077903492,114817.42333333332,1557.3300438360477,0.9239215165379628,13.29856122249026,355616624896,0.0217870661020638,582651.3333333334,13377.391424838132,2.0470111475434005,-24.72606049854222,476000.0,13.073175234051686
2018,Luxembourg,607950,69406288659.89,114164.47,Europe & Central Asia,High income,-0.0071432273747793,0.998987405323129,24.963243315064137,4.817232905539975e+21,0.0131718766294142,68551742353.94334,863921584.8768108,1.5604496651942434,11.645404166209548,13033526210.3809,-0.0111611515629447,115144.67,1068.505580191832,0.8462122813436105,13.317849565595322,369603202500,0.0246076554859504,595433.3333333334,12991.54068358838,2.021929894575432,-1.4073724040664224,488000.0,13.098072734013511
1990,Malaysia,17517054,185816846155.99,10607.77,East Asia & Pacific,Upper middle income,0.0,0.7750358867234289,25.94802732744526,3.452790031535885e+22,0.0,185816846155.99,554740905.88388,0.0,9.269436296518354,112524784.3729,0.0,10607.77,13.58063449672278,0.0,16.678685535735898,306847180838916,0.0,17517054.0,514128.6787569161,0.0,0.0,3922837.5,15.182326056870414
1991,Malaysia,18017464,203553932656.34,11297.59,East Asia & Pacific,Upper middle income,0.0650296905004539,0.7818192248121231,26.039196832059243,4.14342034998618e+22,0.0,194685389406.16492,12542014142.889868,0.7071067811865481,9.332433218153852,127635539.8081,0.0,10952.68,487.776399798104,0.7071067811865475,16.706852123222998,324629008991296,0.0,17767259.0,353843.30437356024,0.7071067811865476,0.0,4488405.0,15.317008185551208
1992,Malaysia,18526708,221639939722.36,11963.27,East Asia & Pacific,Upper middle income,0.0589223011279396,0.789395817339605,26.124320008988114,4.912426288013136e+22,0.0954546741443456,203670239511.5633,17911829991.088406,1.003230837928735,9.3896799871983,143119829.0929,0.0650296905004539,11289.543333333337,677.7858246771864,0.9940111494476088,16.734723978602513,343238909317264,0.0285670181755448,18020408.666666668,504833.4410727293,1.0029037146538626,0.0,4931474.272,15.41114874506776
1993,Malaysia,19050077,243571086162.9,12785.83,East Asia & Pacific,Upper middle income,0.0687571207537738,0.7975265974138922,26.218674671829017,5.9326874014574856e+22,0.0888511797831712,222921652847.2,20039342182.13482,1.2097625434477823,9.456171013970309,163477448.7889,0.0589223011279396,12015.563333333334,745.4968269103053,1.2059295074729306,16.76258175401679,362905433705929,0.0282639110587372,18531416.33333333,516322.6009427951,1.1709398373081452,-0.0939169374098695,5056623.304,15.43620968503417
1994,Malaysia,19588703,266008956416.73,13579.71,East Asia & Pacific,Upper middle income,0.0620906112469819,0.8059456103065179,26.30679581590461,7.076076489391777e+22,0.0989494333377474,243739994100.66333,22184990602.3172,1.3198824317967983,9.516405682514767,184408523.6841,0.0687571207537738,12776.27,808.2624039258544,1.3030921331159946,16.790463631530162,383717285222209,0.0282494331966585,19055162.666666668,531015.7653124179,1.281289837161545,0.1669116690551442,5048680.0,15.434637579017174
1995,Malaysia,20136888,292155203375.41,14508.46,East Asia & Pacific,Upper middle income,0.0683924767171022,0.8113270669568882,26.40055101642118,8.535466285932716e+22,0.0921204179334471,267245081985.0133,24315635219.857018,1.427573877165056,9.58255612947241,210495411.5716,0.0620906112469819,13624.666666666666,862.1944998858082,1.4098911247635617,16.818063964604203,405494258324544,0.0282742164244269,19591889.33333333,543412.5062697148,1.357524513213889,-0.0969573686871702,5386670.0,15.499438126844236
1996,Malaysia,20689051,321378613908.16,15533.75,East Asia & Pacific,Upper middle income,0.0706684238023884,0.8168125586820112,26.495885747616374,1.0328421347753016e+23,0.0982908519731162,293180924566.76666,27699076169.63724,1.5130761105714052,9.650834729003742,241297389.0625,0.0683924767171022,14540.64,977.4173851021952,1.4938459960765351,16.845115229435645,428036831280601,0.0279847522319369,20138214.0,550175.1984440957,1.411569069026002,0.1014946598778518,5724660.0,15.560293891677562
1997,Malaysia,21249178,344912340166.92,16231.8,East Asia & Pacific,Upper middle income,0.0449376357930313,0.822006436060656,26.566556135222537,1.1896452239942112e+23,0.1000270068618249,319482052483.49664,26429653413.120373,1.5005670596227436,9.694789165653416,263471331.24,0.0706684238023884,15424.669999999998,866.8327541688873,1.4480313348319889,16.87182881729422,451527565675684,0.0274204733124601,20691705.666666668,556149.7518351804,1.4541608791772322,0.0332777403968045,6057540.0,15.616814500118751
